target,label_pct,winner,loser,k_datasets,mean_gap,cohens_d,win_rate,breakdown_point,fail_magnitude,fail_consistency,fail_stability,fragile
global_acc,5,config_1,config_6,9,0.013994814814814805,3.049695254178258,1.0,1.0,False,False,False,False
global_acc,5,config_1,config_7,9,0.012675555555555551,0.8434030634575101,0.8888888888888888,0.6666666666666666,False,False,False,False
global_acc,5,config_1,config_8,9,0.011759999999999993,1.3791632987668547,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,5,config_9,config_1,9,0.004219259259259256,0.49166035092524973,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,5,config_1,config_base,9,0.008791111111111107,0.8069469001554874,0.8888888888888888,0.5555555555555556,False,False,False,False
global_acc,5,config_10,config_11,9,0.00435703703703706,0.3385076014577493,0.7777777777777778,0.3333333333333333,False,False,False,False
global_acc,5,config_12,config_10,9,0.0006748148148148071,0.046362098790080054,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,5,config_10,config_13,9,0.017585185185185172,1.520322989263488,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,5,config_10,config_2,9,0.004798518518518523,0.5661943997748209,0.5555555555555556,0.3333333333333333,False,True,False,True
global_acc,5,config_10,config_3,9,0.0047340740740740754,0.33934435382552014,0.6666666666666666,0.2222222222222222,False,False,False,False
