dataset,config,label_pct,diversity_measure,seed,inference_mode,training_mode,use_mmr,use_pseudo_label,unsup_drift,inference_relevance,global_acc,f1_score,drift_count,total_instances,elapsed_s,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
RBF_f,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.7386,0.712,6,99000,322.1,15596,11268,0.4483414454471833,0.957659346782167,-0.1020491639674364,0.6233762799231305,1087386
RBF_f,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.7808,0.7608,4,99000,483.0,2048762,94050,0.0,0.0,,,2003822
RBF_f,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.784,0.7632,6,99000,484.2,2013163,94050,0.0,0.0,,,1902416
RBF_f,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.7509,0.7291,4,99000,348.9,1889878,98010,0.0,0.0,,,1269738
RBF_f,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.7552,0.7321,6,99000,345.3,1862457,98010,0.0,0.0,,,1213096
RBF_f,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.7631,0.7417,4,99000,325.1,71773,28487,0.4396994329288249,0.963381614929026,-0.0144020369083915,0.7340265291007897,1409674
RBF_f,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.7701,0.7479,6,99000,317.1,65878,28571,0.4310031848583072,0.9635716955353332,-0.0176511360173298,0.7370917758496215,1537126
RBF_f,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.6933,0.6651,3,99000,232.2,77336,25604,0.4675559495412221,0.9640259142679553,0.0259699947749282,0.7101249977470953,858384
RBF_f,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.7076,0.6816,6,99000,212.4,85806,27446,0.4794860331371405,0.9654549639355196,0.0222298228329308,0.7105761290711955,893420
RBF_f,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7763,0.7547,4,99000,291.4,2105124,94050,0.0,0.0,,,2559413
RBF_f,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7848,0.7645,6,99000,284.4,2154512,94050,0.0,0.0,,,2601388
RBF_f,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7508,0.7283,3,99000,228.9,1975353,98010,0.0,0.0,,,2162138
RBF_f,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7549,0.7284,6,99000,233.3,1969430,98010,0.0,0.0,,,2225017
RBF_f,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.7787,0.7576,3,99000,307.9,2152283,94050,0.0,0.0,,,2627090
RBF_f,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.778,0.7556,4,99000,312.2,2151164,94050,0.0,0.0,,,2699793
RBF_f,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.749,0.7252,2,99000,243.6,1876652,98010,0.0,0.0,,,2148922
RBF_f,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.7556,0.7304,3,99000,243.6,1848725,98010,0.0,0.0,,,2260553
RBF_f,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7633,0.7412,4,99000,232.9,62941,27037,0.433653305445119,0.9619255517118068,-0.0246834054085801,0.7260793582272626,2112612
RBF_f,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7742,0.7522,7,99000,242.7,70877,29353,0.4368808635683756,0.9628906748024404,-0.0174524257901312,0.7367893039487478,2250012
RBF_f,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.728,0.7009,3,99000,191.3,76766,24505,0.4835520146959772,0.9631136614339704,0.0091332137562702,0.7092969323754602,1693324
RBF_f,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7451,0.7194,5,99000,193.3,68187,25442,0.4506828718143165,0.9604042089020588,-0.005701669250669,0.707544984645347,1773918
RBF_f,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.7534,0.7287,3,99000,252.7,66959,27568,0.4374295366087018,0.9626983247897132,-0.0168525305604125,0.7251354493206275,2132565
RBF_f,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.779,0.7572,3,99000,262.2,65060,28513,0.4284633171297601,0.964300080538714,-0.0231891363319746,0.7381743941673096,2338335
RBF_f,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.7389,0.7146,2,99000,210.4,62927,24282,0.4511464366595118,0.9614428696326428,-0.0062949903866998,0.7029488238511513,1828580
RBF_f,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.7486,0.7237,3,99000,217.8,87464,27114,0.4635335012408297,0.9605954859421824,0.019894092737914,0.7157390120195769,1971840
RBF_f,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.7792,0.7574,4,99000,264.8,2164882,93963,0.0,0.0,,,1978001
RBF_f,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.7807,0.7586,6,99000,269.4,2122263,93933,0.0,0.0,,,1876316
RBF_f,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.7494,0.7279,4,99000,206.1,2029115,97845,0.0,0.0,,,1324228
RBF_f,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.75,0.7266,6,99000,207.3,2007877,97913,0.0,0.0,,,1243890
RBF_f,config_base,5,disagreement,45,none,none,False,False,False,none,0.7814,0.7607,5,99000,169.1,0,0,,,,,0
RBF_f,config_base,5,disagreement,46,none,none,False,False,False,none,0.7854,0.7651,7,99000,173.7,0,0,,,,,0
RBF_f,config_base,1,disagreement,45,none,none,False,False,False,none,0.753,0.7317,4,99000,136.9,0,0,,,,,0
RBF_f,config_base,1,disagreement,46,none,none,False,False,False,none,0.7539,0.7295,6,99000,144.4,0,0,,,,,0
airlines,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.631,0.6071,-1,538383,301.3,0,0,,,,,0
airlines,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6349,0.6135,-1,538383,325.8,0,0,,,,,0
airlines,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.6022,0.5635,-1,538383,313.4,0,0,,,,,0
airlines,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6004,0.5631,-1,538383,299.7,0,0,,,,,0
airlines,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.6441,0.63,2,538383,1043.3,0,0,,,,,0
airlines,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.6221,0.6103,1,538383,1057.0,0,0,,,,,0
airlines,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.6035,0.5856,0,538383,705.1,0,0,,,,,0
airlines,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.6099,0.5921,0,538383,811.3,0,0,,,,,0
airlines,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.6309,0.5899,3,538383,980.5,0,0,,,,,0
airlines,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.6419,0.6079,4,538383,1068.5,0,0,,,,,0
airlines,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.5985,0.5281,0,538383,809.2,0,0,,,,,0
airlines,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.5874,0.5101,0,538383,710.1,0,0,,,,,0
airlines,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.6288,0.6173,3,538383,983.4,0,0,,,,,0
airlines,config_3,5,disagreement,44,sqrtAM,none,False,False,False,sqrtAM,0.6382,0.6254,2,538383,1080.8,0,0,,,,,0
airlines,config_3,1,disagreement,42,sqrtAM,none,False,False,False,sqrtAM,0.6064,0.5889,0,538383,721.4,0,0,,,,,0
airlines,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.6207,0.6105,2,538383,949.7,0,0,,,,,0
airlines,config_3,1,disagreement,44,sqrtAM,none,False,False,False,sqrtAM,0.6045,0.5875,0,538383,708.8,0,0,,,,,0
airlines,config_3,1,disagreement,43,sqrtAM,none,False,False,False,sqrtAM,0.5945,0.5796,0,538383,918.5,0,0,,,,,0
airlines,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.6108,0.594,0,538383,915.6,0,0,,,,,0
airlines,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.6039,0.5864,0,538383,919.4,0,0,,,,,0
airlines,config_4,5,disagreement,43,mmr,none,True,False,False,mmr,0.631,0.6173,3,538383,1005.5,0,0,,,,,0
airlines,config_4,5,disagreement,42,mmr,none,True,False,False,mmr,0.6324,0.6196,2,538383,1270.8,0,0,,,,,0
airlines,config_4,5,disagreement,44,mmr,none,True,False,False,mmr,0.6361,0.6221,2,538383,1061.3,0,0,,,,,0
airlines,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.6235,0.6122,1,538383,1153.6,0,0,,,,,0
airlines,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.6254,0.6127,1,538383,1127.8,0,0,,,,,0
airlines,config_4,1,disagreement,42,mmr,none,True,False,False,mmr,0.606,0.5877,0,538383,985.4,0,0,,,,,0
airlines,config_4,1,disagreement,43,mmr,none,True,False,False,mmr,0.5941,0.5786,0,538383,774.4,0,0,,,,,0
airlines,config_4,1,disagreement,44,mmr,none,True,False,False,mmr,0.604,0.5857,0,538383,985.8,0,0,,,,,0
airlines,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.6099,0.5924,0,538383,782.6,0,0,,,,,0
airlines,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.6034,0.5852,0,538383,786.3,0,0,,,,,0
airlines,config_5,5,disagreement,42,none,self_train_M,False,True,False,none,0.6387,0.587,6,538383,1274.8,8283981,511458,0.0,0.0,,,9197951
airlines,config_5,5,disagreement,43,none,self_train_M,False,True,False,none,0.6396,0.5886,5,538383,1306.1,8127674,510437,0.0,0.0,,,8887117
airlines,config_5,5,disagreement,44,none,self_train_M,False,True,False,none,0.6435,0.5948,5,538383,1288.9,8174403,511453,0.0,0.0,,,8065092
airlines,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.6398,0.5874,4,538383,1377.7,8343666,511363,0.0,0.0,,,8619161
airlines,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.6401,0.5863,8,538383,1269.0,8468138,508342,0.0,0.0,,,10137822
airlines,config_5,1,disagreement,42,none,self_train_M,False,True,False,none,0.5778,0.4325,0,538383,998.2,5255587,532997,0.0,0.0,,,3250112
airlines,config_5,1,disagreement,43,none,self_train_M,False,True,False,none,0.5786,0.4436,0,538383,863.6,4979032,527446,0.0,0.0,,,4017339
airlines,config_5,1,disagreement,44,none,self_train_M,False,True,False,none,0.5929,0.4756,0,538383,897.5,5013859,532887,0.0,0.0,,,4074474
airlines,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.5955,0.4907,0,538383,841.2,5898134,532421,0.0,0.0,,,2987678
airlines,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.5865,0.4644,0,538383,843.2,4736207,501977,0.0,0.0,,,4919245
airlines,config_6,5,disagreement,42,none,disagree_c,False,True,False,none,0.6139,0.5504,10,538383,1170.5,73453,55578,0.3119124058474681,0.9568206176409472,0.1552570118023151,0.7630695951690337,7968504
airlines,config_6,5,disagreement,43,none,disagree_c,False,True,False,none,0.631,0.5921,6,538383,1115.5,76566,56097,0.3091681601759322,0.9550520758738716,0.09978563691682,0.7453268121727356,6886829
airlines,config_6,5,disagreement,44,none,disagree_c,False,True,False,none,0.6062,0.5462,8,538383,1220.5,74259,52884,0.3110166648914407,0.95373647963707,0.1431329259255374,0.757669110133475,7450634
airlines,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.6408,0.5992,4,538383,1260.7,89070,64589,0.3165599665561585,0.9556083359457748,0.0806434590460986,0.7567615850326689,7623723
airlines,config_6,1,disagreement,42,none,disagree_c,False,True,False,none,0.586,0.4813,0,538383,1101.7,135909,91941,0.2745010388111881,0.9551319962810024,0.206437798168088,0.7620001637557005,7650515
airlines,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.6365,0.5915,6,538383,1523.0,84539,62487,0.3385013506984418,0.9549483588674412,0.1090017679596608,0.759883935354986,7941852
airlines,config_6,1,disagreement,43,none,disagree_c,False,True,False,none,0.5834,0.4894,0,538383,881.2,150396,94844,0.318083506873854,0.9519404404542368,0.2140950884418128,0.7607681759327415,7651614
airlines,config_6,1,disagreement,44,none,disagree_c,False,True,False,none,0.5946,0.5025,0,538383,890.9,124472,82462,0.3662181108691867,0.9554753762637138,0.2049133796822289,0.7630028375657486,7481664
airlines,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.5908,0.4953,0,538383,1008.1,127661,87266,0.3101601757554628,0.9561027602993042,0.1795153185536205,0.75698850697737,7418906
airlines,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.5906,0.4895,0,538383,1141.5,107670,75373,0.3245568726270469,0.953638352179579,0.2397419798564474,0.7783956011375179,9055729
airlines,config_7,5,disagreement,43,none,train_C,False,True,False,none,0.6388,0.5935,4,538383,1132.6,7701684,510021,0.0,0.0,,,8244814
airlines,config_7,5,disagreement,42,none,train_C,False,True,False,none,0.6396,0.5907,8,538383,1191.3,7875548,511368,0.0,0.0,,,8905245
airlines,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.6412,0.5945,7,538383,1337.0,7962309,511310,0.0,0.0,,,8637267
airlines,config_7,5,disagreement,44,none,train_C,False,True,False,none,0.6357,0.5804,9,538383,1513.5,8312039,511376,0.0,0.0,,,9444072
airlines,config_7,1,disagreement,42,none,train_C,False,True,False,none,0.5911,0.4808,0,538383,849.4,5143029,532354,0.0,0.0,,,2616188
airlines,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.6422,0.5947,5,538383,1278.8,7773057,507505,0.0,0.0,,,8622728
airlines,config_7,1,disagreement,43,none,train_C,False,True,False,none,0.5827,0.4611,0,538383,968.4,4754879,522197,0.0,0.0,,,2619322
airlines,config_7,1,disagreement,44,none,train_C,False,True,False,none,0.5953,0.5012,0,538383,878.2,5022314,531801,0.0,0.0,,,4121335
airlines,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.6075,0.5259,0,538383,863.9,5366708,530207,0.0,0.0,,,2205494
airlines,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.5948,0.4919,0,538383,844.8,4674857,501737,0.0,0.0,,,3597927
airlines,config_8,5,disagreement,42,none,train_w,False,True,False,none,0.639,0.6089,1,538383,1260.2,299933,120893,0.523883045624575,0.9624895344203956,0.1210829014119091,0.7827731079336945,6905132
airlines,config_8,5,disagreement,43,none,train_w,False,True,False,none,0.6398,0.6109,3,538383,1207.7,289149,118569,0.5119746833490156,0.9616585912148564,0.1218047228436333,0.7839340759158197,7145794
airlines,config_8,5,disagreement,44,none,train_w,False,True,False,none,0.6371,0.6074,4,538383,1225.2,294195,120486,0.5096872367567112,0.9619391995562872,0.1198906795373259,0.7873058274193617,7205966
airlines,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.644,0.6165,4,538383,1308.9,267011,116809,0.5091447892299252,0.9597468405637783,0.1043390023728681,0.7828759431174661,7076167
airlines,config_8,1,disagreement,42,none,train_w,False,True,False,none,0.6042,0.5741,0,538383,924.6,279441,112051,0.5275356072592432,0.9662485104376556,0.1450294860184106,0.7848534621445964,7276758
airlines,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.6074,0.569,4,538383,1395.6,357613,128559,0.6377140653322738,0.9615463273952988,0.1887427418304874,0.7967591649987441,7852633
airlines,config_8,1,disagreement,43,none,train_w,False,True,False,none,0.5954,0.5587,0,538383,1044.8,270179,110455,0.4954624708860359,0.9641581179910028,0.1497062792884037,0.7792035479287623,7022924
airlines,config_8,1,disagreement,44,none,train_w,False,True,False,none,0.609,0.5699,0,538383,924.2,273594,116574,0.4690633175132361,0.965494493331871,0.1390500459535199,0.7719874921048286,6846202
airlines,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.609,0.5814,0,538383,1114.0,291109,124895,0.4761956312713985,0.9617789306706008,0.1180560184736194,0.7677607153267881,5115314
airlines,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.6048,0.5719,0,538383,1063.7,227718,99720,0.5295452579912898,0.961264279268404,0.1372622231522741,0.7747467084000567,7109554
airlines,config_9,5,disagreement,42,sqrtAM,train_C,False,True,False,sqrtAM,0.6439,0.6215,5,538383,1283.3,7935615,511389,0.0,0.0,,,9850804
airlines,config_9,5,disagreement,43,sqrtAM,train_C,False,True,False,sqrtAM,0.6353,0.6153,5,538383,1281.6,7791070,510329,0.0,0.0,,,8517868
airlines,config_9,5,disagreement,44,sqrtAM,train_C,False,True,False,sqrtAM,0.6274,0.6086,6,538383,1369.5,7645773,511302,0.0,0.0,,,9974465
airlines,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.6437,0.6235,5,538383,1394.6,8055343,511312,0.0,0.0,,,9127123
airlines,config_9,1,disagreement,42,sqrtAM,train_C,False,True,False,sqrtAM,0.6152,0.5695,0,538383,991.6,4998521,532386,0.0,0.0,,,9740746
airlines,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.6498,0.6299,3,538383,1338.6,7912270,507540,0.0,0.0,,,10421781
airlines,config_9,1,disagreement,43,sqrtAM,train_C,False,True,False,sqrtAM,0.6002,0.5646,0,538383,900.4,4595827,522355,0.0,0.0,,,6263469
airlines,config_9,1,disagreement,44,sqrtAM,train_C,False,True,False,sqrtAM,0.6104,0.5666,0,538383,1168.9,5063072,532113,0.0,0.0,,,9022547
airlines,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.6183,0.5709,0,538383,1152.1,5547803,530643,0.0,0.0,,,4438431
airlines,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.6111,0.5772,0,538383,967.9,4956153,503363,0.0,0.0,,,10092396
airlines,config_10,5,disagreement,42,mmr,train_C,True,True,False,mmr,0.634,0.6123,7,538383,1758.8,8179942,511427,0.0,0.0,,,10506784
airlines,config_10,5,disagreement,43,mmr,train_C,True,True,False,mmr,0.6433,0.6219,7,538383,1740.0,8081497,510277,0.0,0.0,,,10369501
airlines,config_10,5,disagreement,44,mmr,train_C,True,True,False,mmr,0.6372,0.6166,5,538383,1439.1,7744058,511349,0.0,0.0,,,10088944
airlines,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.6398,0.6182,5,538383,1646.6,8314557,511326,0.0,0.0,,,10078861
airlines,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.6484,0.6256,4,538383,1471.4,8292287,507863,0.0,0.0,,,11762133
airlines,config_10,1,disagreement,42,mmr,train_C,True,True,False,mmr,0.6113,0.5758,0,538383,1052.6,4822049,532171,0.0,0.0,,,9014042
airlines,config_10,1,disagreement,43,mmr,train_C,True,True,False,mmr,0.6039,0.5665,0,538383,1183.1,4961130,524553,0.0,0.0,,,7841726
airlines,config_10,1,disagreement,44,mmr,train_C,True,True,False,mmr,0.6089,0.5771,0,538383,1123.9,5049391,531996,0.0,0.0,,,9191061
airlines,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.6138,0.5791,0,538383,1123.0,5399021,530110,0.0,0.0,,,5543990
airlines,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.613,0.5721,0,538383,1425.4,4774958,503124,0.0,0.0,,,10750541
airlines,config_11,5,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.636,0.6293,5,538383,1200.4,290651,112132,0.5175362770184457,0.961737828017176,0.1114895244425571,0.7711303006280914,7253084
airlines,config_11,5,disagreement,43,sqrtAM,train_w,False,True,False,sqrtAM,0.6176,0.6125,4,538383,1187.1,319806,119778,0.560463867537502,0.9624977007507844,0.1410163373346311,0.7843323194660194,8133124
airlines,config_11,5,disagreement,44,sqrtAM,train_w,False,True,False,sqrtAM,0.6349,0.6287,5,538383,1392.4,300369,116893,0.5114887055489623,0.9617789763811097,0.10401836594146041,0.7704285778823351,7081483
airlines,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.62,0.6149,3,538383,1456.0,321589,125070,0.583681408640442,0.9595577450499293,0.15485052795765147,0.7838865887497943,7957051
airlines,config_11,1,disagreement,42,sqrtAM,train_w,False,True,False,sqrtAM,0.596,0.5907,0,538383,1213.8,263852,107539,0.49913536377586837,0.9642686160275649,0.14630221432395313,0.778737786863061,8264465
